"code";"Voiture_Pontchaillou_min";"Voiture_Pontchaillou_km";"Voiture_HopitalSud_min";"Voiture_HopitalSud_km";"nom";"communes_etudiees";"longitude";"latitude";"Voiture_min";"Voiture_km";"Velo_Pontchaillou_km";"Velo_HopitalSud_km";"Velo_Pontchaillou_min";"Velo_HopitalSud_min";"Bus_Pontchaillou";"Bus_HopitalSud"
"153";"35003";24.3;30.2;25.2;34.3;"Andouillé-Neuville";TRUE;-1.59421605092648;48.2978782299176;24.75;32.25;21.2500096237831;24.2329302598322;85;NA;NA;NA
"154";"35005";36;48.3;28.6;38.7;"Arbrissel";TRUE;-1.29431549258131;47.9283805421897;32.3;43.5;36.6058497596012;32.0025242899746;NA;NA;NA;NA
"155";"35006";34.6;50.6;27.4;40.9;"Argentré-du-Plessis";TRUE;-1.13664839153779;48.0486438382447;31;45.75;42.29508020142;38.856371577958;NA;NA;NA;NA
"156";"35007";24.7;30.3;27;34.8;"Aubigné";TRUE;-1.63111786568709;48.2989960343729;25.85;32.55;20.5676760360346;23.9924325931259;82;NA;NA;NA
"157";"35008";41.8;59.6;34.6;50;"Availles-sur-Seiche";TRUE;-1.18505788080641;47.9576566641153;38.2;54.8;42.0094148694584;37.7785078636322;NA;NA;NA;NA
"158";"35009";42.2;55.2;48;63;"Baguer-Morvan";TRUE;-1.7709789368118;48.5050631174707;45.1;59.1;43.2886309710071;47.6024114782628;NA;NA;NA;NA
"159";"35010";45.5;72.6;50.9;80;"Baguer-Pican";TRUE;-1.68961917260318;48.5504869621179;48.2;76.3;47.9706456387684;51.9384650695013;NA;NA;NA;NA
"160";"35012";28.3;37.5;22.9;30.7;"Bain-de-Bretagne";TRUE;-1.67668479256009;47.8303899966469;25.6;34.1;32.0890596616272;28.1955161535858;NA;NA;NA;NA
"161";"35013";41.1;64.1;41.5;64.6;"Bains-sur-Oust";TRUE;-2.07510595590783;47.7119284295967;41.3;64.35;53.4008645139551;51.8565593231187;NA;NA;NA;NA
"162";"35014";33;48.8;27.4;39.5;"Bais";TRUE;-1.30561836780576;48.0110849419847;30.2;44.15;31.374714544831;27.304427947532;NA;NA;NA;NA
"163";"35016";26.6;29;26.7;30.9;"Baulon";TRUE;-1.92791417008449;47.9944764910265;26.65;29.95;22.1937320491685;22.5836581776206;89;90;NA;NA
"164";"35017";24.2;32.8;28.3;39.9;"Baussaine";TRUE;-1.89682027718514;48.312430433039;26.25;36.35;26.220638964988;31.0968487940034;NA;NA;NA;NA
"165";"35019";40.5;47.3;41.4;51.4;"Bazouges-la-Pérouse";TRUE;-1.56441676758345;48.440968784251;40.95;49.35;37.0805955142389;40.2766932153461;NA;NA;NA;NA
"166";"35021";NA;343.4;NA;333.8;"Beaucé";TRUE;-1.15668019380869;48.3461209681637;190.2;338.6;47.2734348959989;47.1598436721947;NA;NA;NA;NA
"167";"35022";27.7;34.7;33.2;41.5;"Bécherel";TRUE;NA;NA;30.45;38.1;NA;NA;NA;NA;NA;NA
"168";"35023";14.7;21;21.1;27.9;"Bédée";TRUE;-1.95060342481971;48.1869960254095;17.9;24.45;20.4656424289776;24.7594226318813;82;NA;NA;NA
"169";"35024";16.9;16.9;17.8;21.1;"Betton";TRUE;-1.6462854110974;48.1811630362461;17.35;19;7.80617436358755;10.849487865068;31;43;37;47.4
"170";"35027";24.3;33.4;29.5;39.9;"Boisgervilly";TRUE;-2.0845504641719;48.1658855503159;26.9;36.65;29.4485202581131;33.1903713573715;NA;NA;NA;NA
"171";"35028";35.2;42.2;27.8;32.6;"Boistrudan";TRUE;-1.39691596073232;47.9756140629643;31.5;37.4;27.3231769306818;22.7235099842148;NA;NA;NA;NA
"172";"35029";37.5;48.6;42.1;56;"Bonnemain";TRUE;-1.76238066461082;48.4716630438567;39.8;52.3;39.5249296812682;43.8359581079725;NA;NA;NA;NA
"173";"35030";29;38.3;25.1;31.9;"Bosse-de-Bretagne";TRUE;-1.58932151728373;47.8682126217902;27.05;35.1;28.9493405555992;24.4556446394206;NA;NA;NA;NA
"174";"35031";26.6;29.5;22.7;25.8;"Bouëxière";TRUE;-1.43733889795523;48.1733231195843;24.65;27.65;20.0875016148652;19.0518736733208;80;76;NA;NA
"175";"35032";20;24.1;12.7;14.4;"Bourgbarré";TRUE;-1.6198930416585;47.9885079239075;16.35;19.25;15.5309898331979;10.9132294132993;62;44;69.7;48
"176";"35033";25.8;31.7;20.3;24.9;"Bourg-des-Comptes";TRUE;-1.72111852226312;47.9216663763528;23.05;28.3;22.0052136070415;18.659429619492;88;75;NA;NA
"177";"35034";44.4;56.7;50.3;64.5;"Boussac";TRUE;-1.64947300089318;48.5165138986251;47.35;60.6;44.3205611144431;48.1030594576569;NA;NA;NA;NA
"178";"35035";33.2;34.4;33.2;36.2;"Bovel";TRUE;-1.96002685686428;47.9567306414529;33.2;35.3;26.7434649184038;26.7212573235211;NA;NA;NA;NA
"179";"35037";15.6;17.9;20.3;22.9;"Bréal-sous-Montfort";TRUE;-1.86537702338237;48.0448612761754;17.95;20.4;15.1282979638939;16.2071438655289;61;65;NA;NA
"180";"35038";37.8;57.3;32.2;48;"Bréal-sous-Vitré";TRUE;-1.06195254747823;48.0926922127706;35;52.65;47.2003864276887;44.2167524900496;NA;NA;NA;NA
"181";"35039";20;25.3;12.8;15.6;"Brécé";TRUE;-1.48876361550522;48.1103876652075;16.4;20.45;15.3692975502166;12.7732357344716;61;51;69.9;56.7
"182";"35040";17.8;19.5;24.2;26.4;"Breteil";TRUE;-1.91036443178851;48.1378998042711;21;22.95;16.1688504570646;19.8877945524236;65;80;NA;NA
"183";"35041";NA;503.5;NA;493.8;"Brie";TRUE;-1.55151017834748;47.9503341463594;272.55;498.65;21.5666719519596;16.735250063182;86;67;NA;NA
"184";"35044";42.6;51.2;46.7;58.2;"Broualan";TRUE;-1.66186819050236;48.475441404688;44.65;54.7;39.7024174021361;43.5376215577386;NA;NA;NA;NA
"185";"35046";41.3;54.9;38;50.6;"Brulais";TRUE;-2.05596607801396;47.890882064748;39.65;52.75;36.9737002786272;36.7550210397959;NA;NA;NA;NA
"186";"35047";17.5;15.9;14.6;13.8;"Bruz";TRUE;-1.74777741238474;48.0259892893733;16.05;14.85;11.0513975939202;9.39526122184508;44;38;51;40.5
"187";"35049";50;73.4;54.1;80.5;"Cancale";TRUE;-1.86484085659367;48.6826609218051;52.05;76.95;63.9130387797859;68.3491146647061;NA;NA;NA;NA
"188";"35050";26.1;31.6;30.2;38.7;"Cardroc";TRUE;-1.89421021883248;48.2844121537429;28.15;35.15;23.613659856836;28.4898420268882;NA;NA;NA;NA
"189";"35051";16.1;18.2;10.5;8.9;"Cesson-Sévigné";TRUE;-1.59765603419757;48.1205430849905;13.3;13.55;7.23810954994031;5.94796325515691;29;24;33.2;25.6
"190";"35054";74.8;118.8;72.4;118.3;"Chanteloup";TRUE;-1.62564441486126;47.9534218782488;73.6;118.55;19.1001848507814;14.6532199472022;76;59;88.5;67.5
"191";"35055";12.7;13.8;7.1;4.5;"Chantepie";TRUE;-1.60371539994997;48.0818296109106;9.9;9.15;7.94026266192523;3.87467301544541;32;15;39.7;21.3
"192";"35056";29.7;39.4;33.8;46.5;"Chapelle-aux-Filtzméens";TRUE;-1.8185897412156;48.3815638223769;31.75;42.95;30.6015900329058;35.2414331465963;NA;NA;NA;NA
"193";"35057";30.7;33.7;29.3;33.9;"Chapelle-Bouëxic";TRUE;-1.9230344059747;47.9374029590788;30;33.8;26.3816855369683;25.7266584229748;NA;NA;NA;NA
"194";"35058";22.3;28.1;26.8;35.5;"Chapelle-Chaussée";TRUE;-1.86301195089033;48.2673040653899;24.55;31.8;20.6893142106274;25.5678741843768;83;NA;NA;NA
"195";"35059";13;10.9;17.1;18;"Chapelle-des-Fougeretz";TRUE;-1.74041618836633;48.1763122809039;15.05;14.45;7.22207192651781;12.0660549918188;29;48;35.7;52.9
"196";"35060";23.9;34.1;30.3;41;"Chapelle du Lou du Lac";TRUE;-1.9944940755231;48.2161413990645;27.1;37.55;24.7560472049865;29.1793557672488;NA;NA;NA;NA
"197";"35061";43.9;61.4;36.7;51.8;"Chapelle-Erbrée";TRUE;-1.09009720296033;48.139836549124;40.3;56.6;45.055585755968;42.5504541558701;NA;NA;NA;NA
"198";"35063";33.4;50;31.1;49.5;"Chapelle-Saint-Aubert";TRUE;-1.31529085600077;48.3094708875964;32.25;49.75;35.264379325058;35.6232129441852;NA;NA;NA;NA
"199";"35065";15.8;17.3;22.3;24.5;"Chapelle-Thouarault";TRUE;-1.85969216526923;48.1254698649439;19.05;20.9;12.2836567449595;15.8780546018882;49;64;56.8;67.7
"200";"35066";11.4;11.8;10.6;9.9;"Chartres-de-Bretagne";TRUE;-1.7065303556913;48.0452383844366;11;10.85;8.23247041725354;5.71454786375747;33;23;41.1;28
"201";"35067";24.4;28.4;22.7;28.4;"Chasné-sur-Illet";TRUE;-1.57140318894198;48.2351212386612;23.55;28.4;15.8451040335952;17.9527135528721;63;72;75.8;81.8
"202";"35068";24.1;31.3;16.9;21.7;"Châteaubourg";TRUE;-1.40398289721835;48.1192377591114;20.5;26.5;21.6475453078438;19.1457803959934;87;77;NA;NA
"203";"35069";22.4;25.4;15;15.8;"Châteaugiron";TRUE;-1.47450843279674;48.0482386212458;18.7;20.6;18.1929255394283;14.0591103176821;73;56;NA;NA
"204";"35070";NA;1132.1;NA;1122.5;"Châteauneuf-d'Ille-et-Vilaine";TRUE;-1.92868227910179;48.5577678656224;640.6;1127.3;51.763508781613;56.439890702282;NA;NA;NA;NA
"205";"35072";42.6;55.2;37.6;52.8;"Châtillon-en-Vendelais";TRUE;-1.1662636623406;48.2293526867033;40.1;54;41.1679978999357;39.8278027575357;NA;NA;NA;NA
"206";"35076";15.9;13.5;15.4;16.2;"Chavagne";TRUE;-1.78643711208234;48.055378610157;15.65;14.85;9.81312251151052;10.2367822175316;39;41;46.9;44.4
"207";"35077";43.1;59.9;35.7;50.2;"Chelun";TRUE;-1.24230196993835;47.8553938613868;39.4;55.05;44.6915943015488;39.9416211901761;NA;NA;NA;NA
"208";"35079";16.7;19.2;18.9;23.7;"Chevaigné";TRUE;-1.63688534605379;48.2229712550814;17.8;21.45;12.3429253910802;15.5363728184093;49;62;62.7;72.8
"209";"35080";17.6;18.2;23.4;25.5;"Cintré";TRUE;-1.88782935686459;48.107851994867;20.5;21.85;14.4104799978529;17.4893961067654;58;70;70.3;79.3
"210";"35081";16.8;16.1;22.4;23;"Clayes";TRUE;-1.85416047632248;48.1789471635452;19.6;19.55;13.5944696387475;18.1659191545567;54;73;58.9;74.5
"211";"35082";33.5;45.4;26.2;35.7;"Coësmes";TRUE;-1.41669984855105;47.872654799297;29.85;40.55;34.3414509637512;29.4630487920385;NA;NA;NA;NA
"212";"35084";39.1;51.7;42.4;54.3;"Comblessac";TRUE;-2.08778535389636;47.8728447548651;40.75;53;40.0792012472182;39.8571674599298;NA;NA;NA;NA
"213";"35085";29.3;39.6;35.1;47.4;"Combourg";TRUE;-1.74559321148767;48.4086562260912;32.2;43.5;32.4221756844538;36.7233351208936;NA;NA;NA;NA
"214";"35086";38.9;47.3;36.6;46.9;"Combourtillé";TRUE;-1.26331205114294;48.2668357333666;37.75;47.1;36.0385565122642;35.5622228830123;NA;NA;NA;NA
"215";"35087";NA;477.8;NA;471;"Cornillé";TRUE;-1.31363104361638;48.08212492374;298.65;474.4;28.6735828406153;25.4699799781263;NA;NA;NA;NA
"216";"35088";19.2;24.4;13.6;15.1;"Corps-Nuds";TRUE;-1.56916433624753;47.9819066207659;16.4;19.75;17.8758203149547;13.0239979413924;72;52;81.4;58.8
"217";"35089";32.2;40.9;24.8;31.2;"Couyère";TRUE;-1.49858044295429;47.8932207367301;28.5;36.05;29.0391185164791;24.1973721893652;NA;NA;NA;NA
"218";"35090";18.6;26.1;14.8;19.7;"Crevin";TRUE;-1.65635403526826;47.9303320907428;16.7;22.9;21.1513622351236;17.0469711039984;85;68;NA;NA
"219";"35091";26.3;38.1;31.4;44.6;"Crouais";TRUE;-2.15011929310602;48.2094925499969;28.85;41.35;35.3104783548735;39.3396337446776;NA;NA;NA;NA
"220";"35092";39.3;48.1;43.4;55.2;"Cuguen";TRUE;-1.65577354965131;48.4405058974735;41.35;51.65;35.8610735202207;39.6518381501718;NA;NA;NA;NA
"221";"35093";50.6;74.3;54.7;81.4;"Dinard";TRUE;-2.06310711863854;48.624142517017;52.65;77.85;62.427458768629;67.2227409827998;NA;NA;NA;NA
"222";"35094";29.7;37.4;33.8;44.4;"Dingé";TRUE;-1.70878372257801;48.3471646144945;31.75;40.9;25.3892589738155;29.5413092423782;NA;NA;NA;NA
"223";"35095";44.9;69.1;48.9;76.2;"Dol-de-Bretagne";TRUE;-1.74122868023161;48.5375095795155;46.9;72.65;46.6529658940831;50.8321656200873;NA;NA;NA;NA
"224";"35096";26.7;34.5;19.5;24.8;"Domagné";TRUE;-1.40570742217737;48.0666320667909;23.1;29.65;22.2998888393202;18.7126209074414;89;75;NA;NA
"225";"35097";40.7;57.1;33.5;47.4;"Domalain";TRUE;-1.23839680051236;47.999920125584;37.1;52.25;36.4875566651035;32.4606456170455;NA;NA;NA;NA
"226";"35098";30.1;45.3;26.3;38.8;"Dominelais";TRUE;-1.67372175758919;47.7636092469505;28.2;42.05;39.5118328486622;35.5973134280216;NA;NA;NA;NA
"227";"35099";24.1;28;15.3;15.1;"Domloup";TRUE;-1.54327112611411;48.0686066771745;19.7;21.55;12.596470585531;8.53799918197059;50;34;NA;73.1
"228";"35101";34;42.5;29.3;33;"Dourdain";TRUE;-1.37949753755303;48.1935841300066;31.65;37.75;24.8780464194437;23.8964252606108;NA;NA;NA;NA
"229";"35104";42.6;54.2;46.7;61.2;"Epiniac";TRUE;-1.7033615315823;48.4996467906841;44.65;57.7;42.3221195824068;46.3610006287813;NA;NA;NA;NA
"230";"35105";36.3;55;29;45.3;"Erbrée";TRUE;-1.1165962028218;48.1093164386947;32.65;50.15;43.0496886450061;40.2312978992851;NA;NA;NA;NA
"231";"35106";35.3;47.2;31.5;40.7;"Ercé-en-Lamée";TRUE;-1.58426811077814;47.8175724303347;33.4;43.95;34.4871314209667;30.0524981554275;NA;NA;NA;NA
"232";"35107";24.1;28.4;21.8;28;"Ercé-près-Liffré";TRUE;-1.51752197057451;48.2543957764018;22.95;28.2;20.0123418556347;21.568178198181;80;86;NA;NA
"233";"35108";NA;389.3;NA;382.9;"Essé";TRUE;-1.43046179757466;47.9482102554653;233.1;386.1;27.3542637574685;22.5555134529362;NA;90;NA;NA
"234";"35109";NA;677.3;NA;669.1;"Étrelles";TRUE;-1.21532591961464;48.0686225113469;359.55;673.2;36.1375761794566;32.8365852318709;NA;NA;NA;NA
"235";"35110";29.9;34.4;32.2;38.9;"Feins";TRUE;-1.62577227406945;48.3273643052963;31.05;36.65;23.7295039630229;27.1669258610843;NA;NA;NA;NA
"236";"35111";42.3;64.6;40;64.2;"Ferré";TRUE;-1.29492984810063;48.4862403585981;41.15;64.4;50.4629372811314;52.1279552197507;NA;NA;NA;NA
"237";"35115";36.2;54.9;35.2;54.8;"Fougères";TRUE;-1.19423628911246;48.3530372810205;35.7;54.85;45.3751266032069;45.5008027110457;NA;NA;NA;NA
"238";"35116";45.3;67.5;51.1;75.2;"Fresnais";TRUE;-1.83577813140438;48.5877738759772;48.2;71.35;53.1489293159323;57.5905251647126;NA;NA;NA;NA
"239";"35117";31.6;48.3;36.8;54.9;"Gaël";TRUE;-2.22916016530062;48.1194411162798;34.2;51.6;39.7554675417671;42.8723975782235;NA;NA;NA;NA
"240";"35118";28.9;35.4;28.7;33.6;"Gahard";TRUE;-1.52956276462965;48.2871274938538;28.8;34.5;22.3695948376282;24.4698266415254;89;NA;NA;NA
"241";"35119";43.3;58.7;36.1;49.1;"Gennes-sur-Seiche";TRUE;-1.13323560218461;47.9970730784428;39.7;53.9;43.9784606241727;40.1067659537926;NA;NA;NA;NA
"242";"35120";17.4;17.5;21.5;24.6;"Gévezé";TRUE;-1.80111377009328;48.2128955510123;19.45;21.05;13.0943433462448;17.9729184196658;52;72;66.1;83.4
"243";"35121";24.5;29.3;22.2;28.8;"Gosné";TRUE;-1.4575154872071;48.2505082694329;23.35;29.05;22.9161213026115;23.6755447925231;NA;NA;NA;NA
"244";"35122";42.2;64.1;46.8;71.6;"Gouesnière";TRUE;-1.88609835433808;48.6023940084742;44.5;67.85;55.57433539666;60.1230932899562;NA;NA;NA;NA
"245";"35123";21.2;22.2;19.9;22.4;"Goven";TRUE;-1.83919439227265;48.0095390954244;20.55;22.3;16.2248898768424;15.9684450193762;65;64;NA;NA
"246";"35124";34.8;51.2;29.3;44.4;"Grand-Fougeray";TRUE;-1.72789574580914;47.7343193097136;32.05;47.8;42.8054655454385;39.1991746594694;NA;NA;NA;NA
"247";"35125";43.5;61.8;36.3;52.2;"Guerche-de-Bretagne";TRUE;-1.24425366813394;47.9444398998864;39.9;57;38.7824514972603;34.3595099553486;NA;NA;NA;NA
"248";"35126";21.7;24.6;20.4;24.8;"Guichen";TRUE;-1.79041721368221;47.9658651044194;21.05;24.7;18.4364696074617;16.5064687732169;74;66;NA;NA
"249";"35127";21.7;30.1;22;30.6;"Guignen";TRUE;-1.8620096693967;47.9234952143667;21.85;30.35;25.0349156206905;23.5340071763618;NA;NA;NA;NA
"250";"35128";23.9;27.2;28.4;34.6;"Guipel";TRUE;-1.72321743957495;48.2929390148657;26.15;30.9;19.4554266253691;23.7854344724239;78;NA;NA;NA
"251";"35130";20.1;25.1;24.2;32.2;"Hédé-Bazouges";TRUE;-1.77689953896266;48.3020716583032;22.15;28.65;21.2482283137937;25.8829444684999;85;NA;NA;NA
"252";"35131";14.2;15;18;19.3;"Hermitage";TRUE;-1.81766278496108;48.1235815071177;16.1;17.15;9.14960291048455;12.8448363571173;37;51;41.1;52.7
"253";"35133";23.4;33.5;29.5;37.9;"Iffendic";TRUE;-2.0229624670127;48.113334006049;26.45;35.7;24.4211926292266;27.5385061183513;NA;NA;NA;NA
"254";"35134";24.9;30.1;29;37.2;"Iffs";TRUE;-1.86690984183421;48.294318026521;26.95;33.65;23.3094800940343;28.1801619538137;NA;NA;NA;NA
"255";"35135";22.1;29;27.2;35.5;"Irodouër";TRUE;-1.95041618952925;48.2457156487229;24.65;32.25;23.6487279801064;28.3592415276655;NA;NA;NA;NA
"256";"35136";23.2;32;17.5;22.7;"Janzé";TRUE;-1.50117525092439;47.9416042568397;20.35;27.35;24.4273708579314;19.5489592350219;NA;78;NA;NA
"257";"35137";36.8;55.5;34.5;55;"Javené";TRUE;-1.20618271141733;48.317453664543;35.65;55.25;42.4788165846646;42.30773930866;NA;NA;NA;NA
"258";"35139";19.6;23.2;14.1;16.4;"Laillé";TRUE;-1.71392833639527;47.967139816806;16.85;19.8;16.924804163895;13.6652475216522;68;55;77.1;60.1
"259";"35142";42.1;61.5;41.1;61.4;"Landéan";TRUE;-1.14776102602094;48.413319855893;41.6;61.45;52.1446355353748;52.566027871405;NA;NA;NA;NA
"260";"35143";25;36.3;31;43.2;"Landujan";TRUE;-2.0092169463856;48.2471313841818;28;39.75;27.3641361239095;31.9472610474188;NA;NA;NA;NA
"261";"35144";21.1;25;27.8;37;"Langan";TRUE;-1.84493860133973;48.2366162785772;24.45;31;17.1902232036329;22.0612624947006;69;88;74.1;NA
"262";"35145";NA;506.6;NA;500.1;"Langon";TRUE;-1.87220058568039;47.7335017102689;262.35;503.35;44.8257156972474;42.1449745725432;NA;NA;NA;NA
"263";"35146";20.5;23.5;25.1;30.9;"Langouet";TRUE;-1.81054930353193;48.2545438394244;22.8;27.2;17.3521539098922;22.2013281511712;69;89;89.9;NA
"264";"35148";35.9;42.5;40;49.6;"Lanrigan";TRUE;-1.69004208990286;48.3907539650216;37.95;46.05;30.2154351849522;34.2169826461267;NA;NA;NA;NA
"265";"35149";NA;158.4;NA;158;"Lassy";TRUE;-1.86391557305437;47.9719447420235;93.95;158.2;20.6236412627279;19.8816168353833;82;80;NA;NA
"266";"35150";35;53.6;33.9;53.6;"Lécousse";TRUE;-1.22108617334261;48.3595560023163;34.45;53.6;44.1898867499315;44.5126755788072;NA;NA;NA;NA
"267";"35151";33;42.5;31.6;42.6;"Lieuron";TRUE;-1.92797573772193;47.8515314875145;32.3;42.55;34.4250990902366;32.8437581528005;NA;NA;NA;NA
"268";"35152";21.4;24;19;23.6;"Liffré";TRUE;-1.51190819795332;48.2046608089754;20.2;23.8;16.6112433654335;17.1733860990389;66;69;NA;NA
"269";"35154";30.6;41.1;28.2;40.6;"Livré-sur-Changeon";TRUE;-1.35062984263942;48.2277945513609;29.4;40.85;28.3081394647037;27.7637066919338;NA;NA;NA;NA
"270";"35155";27.6;37.8;26.2;38;"Lohéac";TRUE;-1.88738961380984;47.8741154960869;26.9;37.9;30.7580973069911;29.0080387863287;NA;NA;NA;NA
"271";"35156";27.1;36.2;31.7;43.6;"Longaulnay";TRUE;-1.94123444704485;48.3087283265761;29.4;39.9;27.9258254028225;32.7939607927301;NA;NA;NA;NA
"272";"35157";47.9;68.4;45.5;67.9;"Loroux";TRUE;-1.08331534336839;48.3942669043409;46.7;68.15;54.7437539508003;54.7427894990198;NA;NA;NA;NA
"273";"35159";35.8;46.2;40.3;53.6;"Lourmais";TRUE;-1.7322555845584;48.4420668594682;38.05;49.9;36.0237020746872;40.2288079473852;NA;NA;NA;NA
"274";"35161";32.6;46.6;25.4;36.9;"Louvigné-de-Bais";TRUE;-1.33947915076473;48.0519120014993;29;41.75;27.4915221993688;23.8154293689553;NA;NA;NA;NA
"275";"35162";49.3;75.4;48.3;75.3;"Louvigné-du-Désert";TRUE;-1.12398991687837;48.4866355248679;48.8;75.35;58.8442855240873;59.6710219863988;NA;NA;NA;NA
"276";"35164";38;45.2;38.9;49.3;"Marcillé-Raoul";TRUE;-1.61339222865916;48.3751293467772;38.45;47.25;29.1122241891184;32.5368225377493;NA;NA;NA;NA
"277";"35165";36.3;47.6;29;38;"Marcillé-Robert";TRUE;-1.35383092818962;47.9576818120802;32.65;42.8;31.0978277285385;26.5061561807973;NA;NA;NA;NA
"278";"35166";31.3;38;24.1;28.3;"Marpiré";TRUE;-1.35333360563158;48.1469643533365;27.7;33.15;25.6003383202882;23.5708110918148;NA;NA;NA;NA
"279";"35167";34.5;52.2;29.1;43;"Martigné-Ferchaud";TRUE;-1.3273599341214;47.8279103828923;31.8;47.6;42.3993049172755;37.5319265827668;NA;NA;NA;NA
"280";"35169";NA;409.6;NA;409.2;"Maxent";TRUE;-2.01570432579315;47.9784315433696;207.15;409.4;28.549488969418;29.275777870935;NA;NA;NA;NA
"281";"35170";34.1;44.5;31.8;44;"Mecé";TRUE;-1.28622777941688;48.240820080986;32.95;44.25;33.2596257898207;32.5464998913687;NA;NA;NA;NA
"282";"35171";27.5;37.6;33.1;44.5;"Médréac";TRUE;-2.06060160656124;48.2611633005149;30.3;41.05;31.4403120415204;35.9844502441476;NA;NA;NA;NA
"283";"35172";33.4;43.2;38;50.6;"Meillac";TRUE;-1.82371365576917;48.4201730749774;35.7;46.9;34.8208452914438;39.4171600999555;NA;NA;NA;NA
"284";"35173";15.2;14.9;20.6;22.3;"Melesse";TRUE;-1.69003726461372;48.2192826774021;17.9;18.6;11.1609282938747;15.2787372809554;45;61;87.8;NA
"285";"35175";34.8;45.9;33.4;46.1;"Mernel";TRUE;-1.95180464068237;47.8990023443955;34.1;46;31.050382821031;30.1550620855388;NA;NA;NA;NA
"286";"35176";41.8;46.2;36.3;39.4;"Guipry-Messac";TRUE;-1.82891882216422;47.8209179149231;39.05;42.8;34.590031097499;31.939544766864;NA;NA;NA;NA
"287";"35177";15.7;16;19.8;23.1;"Mézière";TRUE;-1.75208392462981;48.2126107546296;17.75;19.55;11.2480545753973;16.0166014575163;45;64;82.9;NA
"288";"35178";26.2;36.5;25.2;36.5;"Mézières-sur-Couesnon";TRUE;-1.43838471545413;48.2966323303016;25.7;36.5;27.4453822578739;28.644944440052;NA;NA;NA;NA
"289";"35179";35.9;53.7;40;60.8;"Miniac-Morvan";TRUE;-1.89510498060389;48.5242697203396;37.95;57.25;47.435892435153;52.0825213428378;NA;NA;NA;NA
"290";"35180";27.7;34.7;32.8;41.2;"Miniac-sous-Bécherel";TRUE;-1.92746041924935;48.2808758451715;30.25;37.95;24.9516616181155;29.8001226257411;NA;NA;NA;NA
"291";"35183";36.2;54.5;29;44.8;"Mondevert";TRUE;-1.09024584067483;48.0839192463596;32.6;49.65;45.1758915372048;42.1024749813133;NA;NA;NA;NA
"292";"35184";21.1;29.6;26.8;36.5;"Montauban-de-Bretagne";TRUE;-2.06515429031073;48.2027464821351;23.95;33.05;29.0637288431088;33.2040890853917;NA;NA;NA;NA
"293";"35186";45.8;70.7;49.9;77.8;"Mont-Dol";TRUE;-1.7580880784682;48.5712696092129;47.85;74.25;50.4969174259831;54.7168992936996;NA;NA;NA;NA
"294";"35187";23.2;26.1;26.3;30.4;"Monterfil";TRUE;-1.98983728950364;48.0596621373634;24.75;28.25;22.9251912676255;25.0315540288428;NA;NA;NA;NA
"295";"35188";20.5;26;27;32.9;"Montfort-sur-Meu";TRUE;-1.96331410556271;48.1270875096176;23.75;29.45;19.9926173845447;23.3994157891204;80;NA;NA;NA
"296";"35189";9.4;7.7;14.8;15.1;"Montgermont";TRUE;-1.71902520435129;48.1534528007797;12.1;11.4;4.23786335106196;9.06901394208034;17;36;24.2;41.4
"297";"35190";53.8;76.9;51.4;76.4;"Monthault";TRUE;-1.17664855781183;48.5128500941865;52.6;76.65;58.2515238723485;59.4695455885792;NA;NA;NA;NA
"298";"35193";18.9;22.2;22.9;29.3;"Montreuil-le-Gast";TRUE;-1.72181197316077;48.244158451947;20.9;25.75;14.0627599432039;18.4939022896543;56;74;NA;NA
"299";"35194";39.3;54.2;32.1;44.5;"Montreuil-sous-Pérouse";TRUE;-1.24229134200286;48.1511834787118;35.7;49.35;33.8596146198517;31.6613673863821;NA;NA;NA;NA
"300";"35195";27.2;28.3;31.8;38.1;"Montreuil-sur-Ille";TRUE;-1.66879273079358;48.3053300391534;29.5;33.2;20.8090738386258;24.6462323694953;83;NA;NA;NA
"301";"35196";16.8;16.2;20.5;21.5;"Mordelles";TRUE;-1.84178213452561;48.0864865831879;18.65;18.85;11.5117464068027;13.8610722815518;46;55;65;71.1
"302";"35197";19.3;22.5;20.2;26.6;"Mouazé";TRUE;-1.60844673642274;48.218697872941;19.75;24.55;12.817765083807;15.404188200184;51;62;72.4;79
"303";"35198";NA;566.6;NA;556.9;"Moulins";TRUE;-1.36322452884535;48.0089701321159;280.45;561.75;27.5617423784714;23.3217545707166;NA;NA;NA;NA
"304";"35200";NA;654.4;NA;645.1;"Moutiers";TRUE;-1.20666079821327;47.9758879127093;325.7;649.75;39.6999343689072;35.549323139333;NA;NA;NA;NA
"305";"35201";32.9;41;38;47.6;"Muel";TRUE;-2.1620994886632;48.1193818435771;35.45;44.3;34.7653974866562;37.9042265355521;NA;NA;NA;NA
"306";"35202";33.9;47.4;28.4;40.6;"Noë-Blanche";TRUE;-1.74581184639606;47.7947069307792;31.15;44;36.2248931541388;32.814203794482;NA;NA;NA;NA
"307";"35203";18.9;24.8;24.1;31.3;"Nouaye";TRUE;-1.97426605191509;48.1663257951532;21.5;28.05;21.4369087637089;25.4192986458473;86;NA;NA;NA
"308";"35204";19.3;21.3;11.9;11.6;"Nouvoitou";TRUE;-1.55280538553599;48.0298324776945;15.6;16.45;14.4903361117844;9.72697387140747;58;39;64.8;42.7
"309";"35205";42;47.5;44.1;53.9;"Noyal-sous-Bazouges";TRUE;-1.62439384302202;48.4163687100096;43.05;50.7;33.4718133689797;37.0416912372777;NA;NA;NA;NA
