FE.ADEME.ID;FE.BDD;FE.VAL;FE.UNITE;FE.Incertitude;FE.LIB1;FE.LIB2;FE.LIB3;FE.LIB4;FE.LIB5;FE.CAT1;FE.CAT2;FE.CAT3;FE.CAT4;FE.CAT5;FE.DATE-CREA;FE.DATE-MODIF;FE.DATE-VALID;FE.TYPE
45033;Base Carbone V23.7;0,423;kgCO2e/kg de poids net;1;;Épinard;cru;;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Fruits, légumes, légumineuses et oléagineux;Légumes;;21/07/2025;21/07/2025;Année 2026;QTE
33357;Base Carbone V23.7;0,917;kgCO2e/kg de poids net;1;légumineuses et oléagineux,légumes cuits,Agribalyse,fruits,légumes,Épinard;Épinard;cuit;;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Fruits, légumes, légumineuses et oléagineux;Légumes;;04/03/2021;17/05/2024;31/12/2023;QTE
40364;Base Carbone V23.7;0,805;kgCO2e/kg de poids net;1;Agribalyse,légumes,Épinard;Épinard;cuit;;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Fruits, légumes, légumineuses et oléagineux;Légumes;;16/03/2023;21/07/2025;24/02/2026;QTE
45034;Base Carbone V23.7;1,14;kgCO2e/kg de poids net;1;;Épinard;cuit;;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Fruits, légumes, légumineuses et oléagineux;Légumes;;21/07/2025;21/07/2025;Année 2026;QTE
40365;Base Carbone V23.7;0,392;kgCO2e/kg de poids net;1;Agribalyse,légumes,Épinard;Épinard;jeunes pousses pour salades;cru;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Fruits, légumes, légumineuses et oléagineux;Légumes;;16/03/2023;21/07/2025;24/02/2026;QTE
45035;Base Carbone V23.7;0,423;kgCO2e/kg de poids net;1;;Épinard;jeunes pousses pour salades, cru;;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Fruits, légumes, légumineuses et oléagineux;Légumes;;21/07/2025;21/07/2025;Année 2026;QTE
33419;Base Carbone V23.7;0,833;kgCO2e/kg de poids net;1;légumineuses et oléagineux,légumes cuits,Agribalyse,fruits,légumes,Épinard;Épinard;purée;;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Fruits, légumes, légumineuses et oléagineux;Légumes;;04/03/2021;17/05/2024;31/12/2023;QTE
40366;Base Carbone V23.7;0,72;kgCO2e/kg de poids net;1;Agribalyse,légumes,Épinard;Épinard;purée;;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Fruits, légumes, légumineuses et oléagineux;Légumes;;16/03/2023;21/07/2025;24/02/2026;QTE
45036;Base Carbone V23.7;1,08;kgCO2e/kg de poids net;1;;Épinard;purée;;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Fruits, légumes, légumineuses et oléagineux;Légumes;;21/07/2025;21/07/2025;Année 2026;QTE
40367;Base Carbone V23.7;0,753;kgCO2e/kg de poids net;1;Agribalyse,légumes,Épinard;Épinard;surgelé;cru;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Fruits, légumes, légumineuses et oléagineux;Légumes;;16/03/2023;21/07/2025;24/02/2026;QTE
40368;Base Carbone V23.7;0,974;kgCO2e/kg de poids net;1;Agribalyse,légumes,Épinard;Épinard;surgelé;cuit;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Fruits, légumes, légumineuses et oléagineux;Légumes;;16/03/2023;21/07/2025;24/02/2026;QTE
33283;Base Carbone V23.7;0,841;kgCO2e/kg de poids net;1;légumineuses et oléagineux,légumes crus,Agribalyse,fruits,légumes,Épinard;Épinard;surgelé, cru;;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Fruits, légumes, légumineuses et oléagineux;Légumes;;04/03/2021;17/05/2024;31/12/2023;QTE
45038;Base Carbone V23.7;0,631;kgCO2e/kg de poids net;1;;Épinard;surgelé, cru;;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Fruits, légumes, légumineuses et oléagineux;Légumes;;21/07/2025;21/07/2025;Année 2026;QTE
33386;Base Carbone V23.7;1,07;kgCO2e/kg de poids net;1;légumineuses et oléagineux,légumes cuits,Agribalyse,fruits,légumes,Épinard;Épinard;surgelé, cuit;;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Fruits, légumes, légumineuses et oléagineux;Légumes;;04/03/2021;17/05/2024;31/12/2023;QTE
45039;Base Carbone V23.7;0,881;kgCO2e/kg de poids net;1;;Épinard;surgelé, cuit;;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Fruits, légumes, légumineuses et oléagineux;Légumes;;21/07/2025;21/07/2025;Année 2026;QTE
33696;Base Carbone V23.7;3,37;kgCO2e/kg de poids net;1;Agribalyse,entrées et plats composés,plats de légumes/légumineuses,Épinards à la crème;Épinards à la crème;;;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Entrées et plats composés;Plats composés;;04/03/2021;17/05/2024;31/12/2023;QTE
39994;Base Carbone V23.7;2,01;kgCO2e/kg de poids net;1;Agribalyse,Épinards à la crème,plats composés;Épinards à la crème;;;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Entrées et plats composés;Plats composés;;16/03/2023;21/07/2025;24/02/2026;QTE
45037;Base Carbone V23.7;2,38;kgCO2e/kg de poids net;1;;Épinards à la crème;;;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Entrées et plats composés;Plats composés;;21/07/2025;21/07/2025;Année 2026;QTE
32959;Base Carbone V23.7;5,49;kgCO2e/kg de poids net;1;Agribalyse,lait et produits laitiers,fromages à pâte molle,Époisses;Époisses;;;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Lait et produits laitiers;Fromages;;04/03/2021;17/05/2024;31/12/2023;QTE
40725;Base Carbone V23.7;5,05;kgCO2e/kg de poids net;1;Agribalyse,Époisses,fromages;Époisses;;;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Lait et produits laitiers;Fromages;;16/03/2023;21/07/2025;24/02/2026;QTE
45040;Base Carbone V23.7;5,01;kgCO2e/kg de poids net;1;;Époisses;;;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Lait et produits laitiers;Fromages;;21/07/2025;21/07/2025;Année 2026;QTE
20758;Base Carbone V23.7;2,6;kgCO2e/appareil;0,35;sport,equitation,bombe;Equitation, bombe;;;Monde;Achats de biens;Autres produits manufacturés;Articles de sport;;;05/11/2014;05/08/2016;déc.-19;QTE
20898;Base Carbone V23.7;2,4;kgCO2e/appareil;0,6;sport,equitation,cravache;Equitation, cravache;;;Monde;Achats de biens;Autres produits manufacturés;Articles de sport;;;05/11/2014;05/08/2016;déc.-19;QTE
20760;Base Carbone V23.7;24;kgCO2e/appareil;0,6;sport,equitation,harnais;Equitation, harnais;;;Monde;Achats de biens;Autres produits manufacturés;Articles de sport;;;05/11/2014;05/08/2016;déc.-19;QTE
20756;Base Carbone V23.7;4;kgCO2e/appareil;0,25;sport,equitation,pantalon;Equitation, pantalon;;;Monde;Achats de biens;Autres produits manufacturés;Articles de sport;;;05/11/2014;05/08/2016;déc.-19;QTE
20759;Base Carbone V23.7;160;kgCO2e/appareil;0,6;sport,equitation,selle;Equitation, selle;;;Monde;Achats de biens;Autres produits manufacturés;Articles de sport;;;05/11/2014;05/08/2016;déc.-19;QTE
20757;Base Carbone V23.7;4;kgCO2e/appareil;0,25;sport,equitation,Veste;Equitation, veste;;;Monde;Achats de biens;Autres produits manufacturés;Articles de sport;;;05/11/2014;05/08/2016;déc.-19;QTE
45041;Base Carbone V23.7;2,74;kgCO2e/kg de poids net;1;;Escalope panée;soja, blé et fromage, type cordon bleu, préemballée;;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Produits sucrés;Confiseries non chocolatées;;21/07/2025;21/07/2025;Année 2026;QTE
39995;Base Carbone V23.7;1,84;kgCO2e/kg de poids net;1;Agribalyse,plats végétariens,Escalope végétale ou steak à base de soja;Escalope végétale ou steak à base de soja;;;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Entrées et plats composés;Plats Végétariens;;16/03/2023;21/07/2025;24/02/2026;QTE
45042;Base Carbone V23.7;2,17;kgCO2e/kg de poids net;1;;Escalope végétale ou steak à base de soja;;;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Produits sucrés;Confiseries non chocolatées;;21/07/2025;21/07/2025;Année 2026;QTE
33948;Base Carbone V23.7;4,18;kgCO2e/kg de poids net;1;poissons,Escargot en sauce au beurre persillé,Agribalyse,oeufs,viandes;Escargot en sauce au beurre persillé;cuit;;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Viandes, oeufs, poissons;Produits à base de poissons et produits de la mer;;04/03/2021;17/05/2024;31/12/2023;QTE
41587;Base Carbone V23.7;5,32;kgCO2e/kg de poids net;1;Agribalyse,Escargot en sauce au beurre persillé,produits à base de poissons et produits de la mer;Escargot en sauce au beurre persillé;cuit;;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Viandes, oeufs, poissons;Produits à base de poissons et produits de la mer;;16/03/2023;21/07/2025;24/02/2026;QTE
45043;Base Carbone V23.7;5,03;kgCO2e/kg de poids net;1;;Escargot en sauce au beurre persillé;cuit;;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Viandes, oeufs, poissons;Produits à base de poissons et produits de la mer;;21/07/2025;21/07/2025;Année 2026;QTE
20901;Base Carbone V23.7;2,2;kgCO2e/appareil;0,3;sport,escrime,épée;Escrime, épée;;;Monde;Achats de biens;Autres produits manufacturés;Articles de sport;;;05/11/2014;05/08/2016;déc.-19;QTE
20899;Base Carbone V23.7;1,6;kgCO2e/appareil;0,3;sport,escrime,fleuret;Escrime, fleuret;;;Monde;Achats de biens;Autres produits manufacturés;Articles de sport;;;05/11/2014;05/08/2016;déc.-19;QTE
20787;Base Carbone V23.7;7,7;kgCO2e/appareil;0,3;sport,masque,escrime;Escrime, masque;;;Monde;Achats de biens;Autres produits manufacturés;Articles de sport;;;05/11/2014;05/08/2016;déc.-19;QTE
20902;Base Carbone V23.7;6,4;kgCO2e/appareil;0,3;sport,pantalon,escrime;Escrime, pantalon;;;Monde;Achats de biens;Autres produits manufacturés;Articles de sport;;;05/11/2014;05/08/2016;déc.-19;QTE
20900;Base Carbone V23.7;1,6;kgCO2e/appareil;0,3;sport,escrime,Sabre;Escrime, sabre;;;Monde;Achats de biens;Autres produits manufacturés;Articles de sport;;;05/11/2014;05/08/2016;déc.-19;QTE
20786;Base Carbone V23.7;0,02;kgCO2e/appareil;0,15;sport,escrime;Escrime, un mètre de fil conducteur diam 1,1mm;;;Monde;Achats de biens;Autres produits manufacturés;Articles de sport;;;05/11/2014;05/08/2016;déc.-19;QTE
20904;Base Carbone V23.7;0,02;kgCO2e/mL;0,15;sport,escrime;Escrime, un mètre de fil conducteur diam 1mm;;;Monde;Achats de biens;Autres produits manufacturés;Articles de sport;;;05/11/2014;05/08/2016;déc.-19;QTE
33791;Base Carbone V23.7;4,24;kgCO2e/kg de poids net;1;poissons,Espadon,Agribalyse,oeufs,viandes;Espadon;cru;;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Viandes, oeufs, poissons;Poissons crus;;04/03/2021;17/05/2024;31/12/2023;QTE
41588;Base Carbone V23.7;4,25;kgCO2e/kg de poids net;1;Agribalyse,Espadon,poissons crus;Espadon;cru;;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Viandes, oeufs, poissons;Poissons crus;;16/03/2023;21/07/2025;24/02/2026;QTE
45044;Base Carbone V23.7;4,69;kgCO2e/kg de poids net;1;;Espadon;cru;;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Viandes, oeufs, poissons;Poissons crus;;21/07/2025;21/07/2025;Année 2026;QTE
33875;Base Carbone V23.7;5,15;kgCO2e/kg de poids net;1;poissons,Espadon,Agribalyse,oeufs,viandes;Espadon;rôti/cuit au four;;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Viandes, oeufs, poissons;Poissons cuits;;04/03/2021;17/05/2024;31/12/2023;QTE
41589;Base Carbone V23.7;5,16;kgCO2e/kg de poids net;1;Agribalyse,Espadon,poissons cuits;Espadon;rôti/cuit au four;;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Viandes, oeufs, poissons;Poissons cuits;;16/03/2023;21/07/2025;24/02/2026;QTE
45045;Base Carbone V23.7;5,82;kgCO2e/kg de poids net;1;;Espadon;rôti/cuit au four;;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Viandes, oeufs, poissons;Poissons cuits;;21/07/2025;21/07/2025;Année 2026;QTE
14001;Base Carbone V23.7;2,79;kgCO2e/litre;0,1;combustible liquide,essence,Info GES;Essence;;;France continentale;Combustibles;Fossiles;Liquides;Usage sources mobiles;Usage routier;20/10/2014;12/12/2016;déc-20;QTE
14010;Base Carbone V23.7;86,8;kgCO2e/GJ PCI;0,05;combustible liquide,essence;Essence;;;France continentale;Combustibles;Fossiles;Liquides;Usage sources mobiles;Usage routier;20/10/2014;12/12/2016;déc-18;QTE
14011;Base Carbone V23.7;3,71;kgCO2e/kg;0,05;combustible liquide,essence;Essence;;;France continentale;Combustibles;Fossiles;Liquides;Usage sources mobiles;Usage routier;20/10/2014;12/12/2016;déc-18;QTE
14012;Base Carbone V23.7;0,314;kgCO2e/kWh PCI;0,05;combustible liquide,essence;Essence;;;France continentale;Combustibles;Fossiles;Liquides;Usage sources mobiles;Usage routier;20/10/2014;12/12/2016;déc-18;QTE
14013;Base Carbone V23.7;3648;kgCO2e/tep PCI;0,05;combustible liquide,essence;Essence;;;France continentale;Combustibles;Fossiles;Liquides;Usage sources mobiles;Usage routier;20/10/2014;12/12/2016;déc-18;QTE
13988;Base Carbone V23.7;2,69;kgCO2e/litre;0,1;combustible liquide,essence,essence E10,Info GES;Essence;E10;;France continentale;Combustibles;Fossiles;Liquides;Usage sources mobiles;Usage routier;20/10/2014;18/06/2021;déc-20;QTE
14002;Base Carbone V23.7;85,1;kgCO2e/GJ PCI;0,05;combustible liquide,essence,essence E10;Essence;E10;;France continentale;Combustibles;Fossiles;Liquides;Usage sources mobiles;Usage routier;20/10/2014;18/06/2021;déc-17;QTE
14003;Base Carbone V23.7;3,61;kgCO2e/kg;0,05;combustible liquide,essence,essence E10;Essence;E10;;France continentale;Combustibles;Fossiles;Liquides;Usage sources mobiles;Usage routier;20/10/2014;18/06/2021;déc-17;QTE
14004;Base Carbone V23.7;0,306;kgCO2e/kWh PCI;0,05;combustible liquide,essence,essence E10;Essence;E10;;France continentale;Combustibles;Fossiles;Liquides;Usage sources mobiles;Usage routier;20/10/2014;18/06/2021;déc-17;QTE
14005;Base Carbone V23.7;3570;kgCO2e/tep PCI;0,05;combustible liquide,essence,essence E10;Essence;E10;;France continentale;Combustibles;Fossiles;Liquides;Usage sources mobiles;Usage routier;20/10/2014;18/06/2021;déc-17;QTE
13989;Base Carbone V23.7;1,46;kgCO2e/litre;0,1;combustible liquide,essence,essence E85,Info GES;Essence;E85;;France continentale;Combustibles;Fossiles;Liquides;Usage sources mobiles;Usage routier;20/10/2014;12/12/2016;déc-20;QTE
14006;Base Carbone V23.7;54,9;kgCO2e/GJ PCI;0,05;combustible liquide,essence,essence E85;Essence;E85;;France continentale;Combustibles;Fossiles;Liquides;Usage sources mobiles;Usage routier;20/10/2014;12/12/2016;déc-17;QTE
14007;Base Carbone V23.7;1,93;kgCO2e/kg;0,05;combustible liquide,essence,essence E85;Essence;E85;;France continentale;Combustibles;Fossiles;Liquides;Usage sources mobiles;Usage routier;20/10/2014;12/12/2016;déc-17;QTE
14008;Base Carbone V23.7;0,229;kgCO2e/kWh PCI;0,05;combustible liquide,essence,essence E85;Essence;E85;;France continentale;Combustibles;Fossiles;Liquides;Usage sources mobiles;Usage routier;20/10/2014;12/12/2016;déc-17;QTE
14009;Base Carbone V23.7;2669;kgCO2e/tep PCI;0,05;combustible liquide,essence,essence E85;Essence;E85;;France continentale;Combustibles;Fossiles;Liquides;Usage sources mobiles;Usage routier;20/10/2014;12/12/2016;déc-17;QTE
25765;Base Carbone V23.7;0,175;kgCO2e/kWh PCI;0,05;combustible liquide,essence,essence E85;Essence;E85;;France continentale;Combustibles;Fossiles;Liquides;Usage sources mobiles;Usage routier;12/12/2016;18/06/2021;déc-18;QTE
25766;Base Carbone V23.7;1,11;kgCO2e/litre;0,1;combustible liquide,essence,essence E85,Info GES;Essence;E85;;France continentale;Combustibles;Fossiles;Liquides;Usage sources mobiles;Usage routier;12/12/2016;18/06/2021;déc-20;QTE
25767;Base Carbone V23.7;2036;kgCO2e/tep PCI;0,05;combustible liquide,essence,essence E85;Essence;E85;;France continentale;Combustibles;Fossiles;Liquides;Usage sources mobiles;Usage routier;12/12/2016;18/06/2021;déc-18;QTE
25768;Base Carbone V23.7;48,4;kgCO2e/GJ PCI;0,05;combustible liquide,essence,essence E85;Essence;E85;;France continentale;Combustibles;Fossiles;Liquides;Usage sources mobiles;Usage routier;12/12/2016;18/06/2021;déc-18;QTE
25769;Base Carbone V23.7;1485;kgCO2e/tonne;0,05;combustible liquide,essence,essence E85;Essence;E85;;France continentale;Combustibles;Fossiles;Liquides;Usage sources mobiles;Usage routier;12/12/2016;18/06/2021;déc-18;QTE
25760;Base Carbone V23.7;3553;kgCO2e/tep PCI;0,05;combustible liquide,essence,E10,SP95,SP98;Essence;Supercarburant sans plomb (95, 95-E10, 98);;France continentale;Combustibles;Fossiles;Liquides;Usage sources mobiles;Usage routier;12/12/2016;18/06/2021;déc-18;QTE
25761;Base Carbone V23.7;84,6;kgCO2e/GJ PCI;0,05;combustible liquide,essence,E10,SP95,SP98;Essence;Supercarburant sans plomb (95, 95-E10, 98);;France continentale;Combustibles;Fossiles;Liquides;Usage sources mobiles;Usage routier;12/12/2016;18/06/2021;déc-18;QTE
25762;Base Carbone V23.7;3555;kgCO2e/tonne;0,05;combustible liquide,essence,E10,SP95,SP98;Essence;Supercarburant sans plomb (95, 95-E10, 98);;France continentale;Combustibles;Fossiles;Liquides;Usage sources mobiles;Usage routier;12/12/2016;18/06/2021;déc-18;QTE
25763;Base Carbone V23.7;2,69;kgCO2e/litre;0,1;combustible liquide,essence,E10,SP95,SP98,Info GES;Essence;Supercarburant sans plomb (95, 95-E10, 98);;France continentale;Combustibles;Fossiles;Liquides;Usage sources mobiles;Usage routier;12/12/2016;18/06/2021;déc-20;QTE
25764;Base Carbone V23.7;0,311;kgCO2e/kWh PCI;0,05;combustible liquide,essence,E10,SP95,SP98;Essence;Supercarburant sans plomb (95, 95-E10, 98);;France continentale;Combustibles;Fossiles;Liquides;Usage sources mobiles;Usage routier;12/12/2016;18/06/2021;déc-18;QTE
